gsis_id,display_name,common_first_name,first_name,last_name,short_name,football_name,suffix,esb_id,nfl_id,pfr_id,pff_id,otc_id,espn_id,smart_id,birth_date,position_group,position,ngs_position_group,ngs_position,height,weight,headshot,college_name,college_conference,jersey_number,rookie_season,last_season,latest_team,status,ngs_status,ngs_status_short_description,years_of_experience,pff_position,pff_status,draft_year,draft_round,draft_pick,draft_team
00-0021237,Tony Beckham,Tony,Antonio,Beckham,,,,BEC565651,27247,BeckTo20,1115,,3643,32004245-4356-5651-d7d5-ec61ca6dc3f6,1978-10-01,DB,DB,,,73,195,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oztyhtmokcku9agrtptu",Wisconsin-Stout Menomonie,,32,2002,2007,DET,CUT,,,5,,,2002,4,115,TEN
00-0031235,Odell Beckham Jr.,Odell,Odell,Beckham,O.Beckham,Odell,,BEC573252,41238,BeckOd00,8647,2951,16733,32004245-4357-3252-264b-1da3e93d2745,1992-11-05,WR,WR,WR,WR,71,200,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ffmalg3wr7lwnsz59i7v",LSU,Southeastern Conference,3,2014,2024,MIA,CUT,CUT,Waivers/No Rec.,10,WR,A,2014,1,12,NYG
00-0000979,Ian Beckles,Ian,Ian,Beckles,,,,BEC586284,,BeckIa20,,,7062,32004245-4358-6284-ef35-9fb2ec17a7f7,1967-07-20,OL,G,,,73,310,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mgocqnnya0vioeqiihsn",Indiana; Waldorf College,,62,1990,1998,PHI,ACT,,,9,,,1990,5,114,TB
BEC683998,Brad Beckman,Brad,Bradley,Beckman,,,,BEC683998,,BeckBr00,,,,32004245-4368-3998-6048-76c5aca900d9,1964-12-31,TE,TE,,,75,236,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/auvkchgcyttkkxyfbv3s",Nebraska-Omaha,,0,1988,1989,ATL,ACT,,,2,,,1988,7,183,MIN
BEC732855,Ed Beckman,Ed,Edwin,Beckman,,,,BEC732855,,BeckEd00,,,,32004245-4373-2855-4b05-967d019ad828,1955-01-02,TE,TE,,,76,229,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hqnkswumohyys356lqf8",Florida State,,0,1977,1984,KC,ACT,,,8,,,,,,
00-0035302,Terry Beckner,Terry,Terry,Beckner,T.Beckner,Terry,,BEC791837,47998,BeckTe00,39527,8006,3924310,32004245-4379-1837-7226-f3b23ace0e4b,1997-03-02,DL,DT,,,76,296,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rjr57tvtqyalhpm8fmwl",Missouri,,0,2019,2020,CHI,CUT,DEV,,1,,,2019,7,215,TB
00-0027070,Travis Beckum,Travis,Travis,Beckum,,,,BEC798709,34551,BeckTr00,5023,2856,12532,32004245-4379-8709-27bc-b295c30260b6,1987-01-24,TE,TE,,,75,234,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cuczipjmjbl2vuziaw2c",Wisconsin,,47,2009,2012,NYG,RES,,,4,TE,,2009,3,100,NYG
00-0032076,Ben Beckwith,Ben,Benjamin,Beckwith,,,,BEC799583,,BeckBe00,,,2516312,32004245-4379-9583-6a71-045f08434d9e,1991-12-27,OL,G,,,75,306,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w9snfy4pu8bzy1zf8i1n",Mississippi State,,0,2015,2015,LAC,CUT,,,0,,,,,,
00-0026744,Darry Beckwith,Darry,Darry,Beckwith,,,,BEC800458,,BeckDa99,,,12450,32004245-4380-0458-af68-2a04258385f6,1987-05-15,LB,LB,,,72,242,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/keyypjthwtcrnenetzaz",LSU,,0,2009,2011,NO,DEV,,,1,,,,,,
00-0033938,Kendell Beckwith,Kendell,Kendell,Beckwith,K.Beckwith,Kendell,,BEC801682,44919,BeckKe00,11862,5693,3042733,32004245-4380-1682-5c6a-5d0caf133dff,1994-12-02,LB,LB,,,74,243,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x47jmg020ae8hmfnnxvu",LSU,,51,2017,2019,TB,RSN,RSN,,2,LB,,2017,3,107,TB
00-0036284,Mekhi Becton,Mekhi,Mekhi,Becton,M.Becton,Mekhi,,BEC814547,52419,BectMe00,59818,8751,4240090,32004245-4381-4547-3cf4-9d445d134d9a,1999-04-18,OL,G,OL,G,79,363,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y8g95wptr3ozqhtj6urd",Louisville,Atlantic Coast Conference,73,2020,2025,LAC,ACT,ACT,Active,6,G,A,2020,1,11,NYJ
00-0030313,Nick Becton,Nick,Nicholas,Becton,N.Becton,Nick,,BEC819893,40756,BectNi00,8501,2514,16047,32004245-4381-9893-77a3-278575bd5c13,1990-02-11,OL,OT,,,78,322,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/duv9wuhss8u1svwkldjt",Virginia Tech,,61,2013,2017,NYG,ACT,CUT,,4,T,,,,,
00-0019554,Brad Bedell,Brad,Bradley,Bedell,,,,BED100654,25518,BedeBr20,699,,2337,32004245-4410-0654-c448-bb018b93a6b0,1977-02-12,OL,G,,,76,306,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mcojmkufrsy2nyag24fj",Colorado; Mt. San Antonio,,68,2000,2006,HOU,ACT,,,5,,,2000,6,206,CLE
BED127930,Vance Bedford,Vance,Vance,Bedford,,,,BED127930,,BedfVa20,,,,32004245-4412-7930-810b-9a9442151802,1958-08-20,DB,DB,,,71,170,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f9pz3ufj4rrnfnpxyxs4",Texas,,0,1982,1982,LA,RET,,,0,,,1982,5,119,LA
00-0000993,Mike Bedosky,Mike,Mike,Bedosky,,,,BED567220,,,,,,32004245-4456-7220-1128-e93c37fda21b,1971-02-13,OL,G,,,76,289,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a1z5sgggfntavowqddi2",Missouri,,0,1994,1994,CLE,ACT,,,0,,,,,,
00-0034939,Ryan Bee,Ryan,Ryan,Bee,R.Bee,Ryan,,BEE031753,48063,BeexRy00,36551,8068,3139448,32004245-4503-1753-bc90-bc07327263e9,1995-11-12,DL,DE,,,79,280,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zytxju2qw3shjpmde3by",Marshall,Conference USA,92,2019,2020,WAS,CUT,CUT,Active,1,DI,,,,,
00-0034309,Chad Beebe,Chad,Chad,Beebe,C.Beebe,Chad,,BEE063507,46534,BeebCh00,21528,7453,3047968,32004245-4506-3507-3cdc-cbfa5831d6ca,1994-06-01,WR,WR,WR,SLOT_WR,70,183,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ahab5ps31svdxyb03rc2",Northern Illinois,Mid-American Conference,12,2018,2021,MIN,RES,CUT,Active,4,,,,,,
00-0039348,Cooper Beebe,Cooper,Cooper,Beebe,C.Beebe,Cooper,,BEE069507,57194,BeebCo00,99434,11681,4426663,32004245-4506-9507-693b-97777d082707,2001-05-19,OL,C,OL,C,76,330,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yiwgl1ijhwrkaz881r9r",Kansas State,Big Twelve Conference,56,2024,2025,DAL,ACT,ACT,Active,2,C,A,2024,3,73,DAL
00-0000994,Don Beebe,Don,Donald,Beebe,,,,BEE075507,,BeebDo00,,,6595,32004245-4507-5507-9f6b-dbae9a6e563a,1964-12-18,WR,WR,,,71,185,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nzlopjkas8m5eediym9r",Chadron State; Aurora University; Western Illinois,,82,1989,1997,GB,RES,,,9,,,1989,3,82,BUF
BEE226521,Earl Beecham,Earl,Earl,Beecham,,,,BEE226521,,BeecEa20,,,,32004245-4522-6521-ec30-968b4e0aae57,1965-09-08,RB,RB,,,68,180,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/exqt1fteqdorqgicsgny",Bucknell,,0,1987,1987,NYG,ACT,,,0,,,,,,
BEE302028,Willie Beecher,Willie,William,Beecher,,,,BEE302028,,beechwil01,,,,32004245-4530-2028-c65c-0f10cde19997,1963-04-14,SPEC,K,,,70,170,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xsgujvmcpxxourgoxu4k",Utah State,,0,1987,1988,MIA,ACT,,,2,,,,,,
00-0000999,Frank Beede,Frank,Frank,Beede,,,,BEE321666,,BeedFr20,,,3998280,32004245-4532-1666-f423-9de4cf81089c,1973-05-01,OL,G,,,76,296,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sjibgbp2mo6ycqna6o3b",Panhandle State,,63,1996,2000,SEA,ACT,,,5,,,,,,
BEE377535,Bruce Beekley,Bruce,Bruce,Beekley,,,,BEE377535,,BeekBr20,,,,32004245-4537-7535-a5f5-c49138ce5720,1956-12-15,LB,ILB,,,74,225,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gt8x3h3ersrfjsagwnsg",Oregon,,0,1980,1980,GB,ACT,,,1,,,1979,10,266,ATL
00-0025517,Josh Beekman,Josh,Joshua,Beekman,,,,BEE454970,32323,BeekJo20,3746,,10573,32004245-4545-4970-7f1d-0468b0fc6b5a,1983-06-30,OL,G,,,74,310,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbidzvgv1d95nuejp6su",Boston College,,66,2007,2012,JAX,CUT,,,4,,,2007,4,130,CHI
00-0028233,Chase Beeler,Chase,Chase,Beeler,,,,BEE497545,,BeelCh00,,,14363,32004245-4549-7545-ee98-47593a229e35,1987-12-28,OL,C,,,75,285,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/numazvn7buuuwmbrgdyr",Stanford,,0,2011,2012,LA,CUT,,,1,,,,,,
BEE528549,Bob Beemer,Bob,Robert,Beemer,,,,BEE528549,,BeemBo20,,,,32004245-4552-8549-870a-1ed2ac7f61a8,1963-05-14,DL,DE,,,77,231,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ln8bqanw97rptclumfru",Toledo,,0,1987,1987,DET,ACT,,,0,,,,,,
00-0001002,Tom Beer,Tom,Thomas,Beer,,,,BEE672063,,BeerTo20,,,7672,32004245-4567-2063-6ec8-af6460e2d252,1969-03-27,LB,LB,,,73,237,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djcxmsx9aq4zjbou4z7o",Wayne State; Saginaw Valley State,,51,1994,1997,DET,RES,,,4,,,1994,7,215,DET
BEE755070,Terry Beeson,Terry,Terry,Beeson,,,,BEE755070,,BeesTe20,,,,32004245-4575-5070-ccf8-c90d186fff8c,1955-09-19,LB,LB,,,75,240,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/newbv6zrnmb1goyiawcd",Kansas,,0,1977,1982,SF,ACT,,,6,,,1977,2,41,SEA
00-0035750,Reggie Begelton,Reggie,Reggie,Begelton,R.Begelton,Reggie,,BEG415291,44728,BegeRe00,20052,,2974503,32004245-4741-5291-5df2-a6f202d8010c,1993-08-31,WR,WR,WR,WR,72,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nitltjcu64uq2gfyv2ae",Lamar,Southland Conference,84,2020,2020,GB,DEV,CUT,Waivers/No Rec.,1,,,,,,
BEH498348,Mark Behning,Mark,Mark,Behning,,,,BEH498348,,BehnMa20,,,,32004245-4849-8348-73a8-ef663627618c,1961-09-26,OL,OT,,,78,290,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/samwpdopbu0rgqygwmrw",Nebraska,,0,1986,1986,PIT,ACT,,,1,,,1985,2,47,PIT
00-0028234,Tyler Beiler,Tyler,Thomas,Beiler,,,,BEI303860,,BeilTy00,,,14364,32004245-4930-3860-13b5-685acd5047fc,1988-11-14,WR,WR,,,72,190,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nulef7wyqjyuq6mkqxda",Bridgewater College,,0,2011,2011,JAX,CUT,,,0,,,,,,
BEI553720,Jim Beirne,Jim,James,Beirne,,,,BEI553720,,BeirJi00,,,,32004245-4955-3720-4c15-0fe8564559c7,1946-10-15,WR,WR,,,74,206,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v1wmukxsen2gb6nczdrx",Purdue,,0,1974,1976,HOU,ACT,,,8,,,,,,
00-0020478,Monty Beisel,Monty,Monty,Beisel,,,,BEI678650,26327,BeisMo20,862,,2656,32004245-4967-8650-82de-ebc50c805939,1978-08-20,LB,LB,,,75,244,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ulzecyxzctykntb4fiux",Kansas State,,50,2001,2009,ARI,ACT,,,9,,,2001,4,107,KC
BEI692150,Randy Beisler,Randy,Randall,Beisler,,,,BEI692150,,BeisRa20,,,,32004245-4969-2150-4a2d-d1f767bfeeca,1944-10-24,OL,G,,,77,250,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gciwumucmbed61noucpi",Indiana,,0,1974,1975,KC,ACT,,,10,,,,,,
00-0035484,Drew Belcher,Drew,Drew,Belcher,D.Belcher,Drew,,BEL033105,48629,BelcDr00,38702,8340,3120540,32004245-4c03-3105-cc07-573cb8cac229,1996-04-18,TE,TE,,,75,250,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e9nadospo1nms1db1qds",Maine,,0,2019,2019,WAS,CUT,CUT,,0,,,,,,
00-0026869,Jovan Belcher,Jovan,Jovan,Belcher,,,,BEL043605,,BelcJo00,5449,6659,13100,32004245-4c04-3605-bf2e-203972f8704b,1987-07-24,LB,ILB,,,74,228,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/msk4mynfphvsedeops7d",Maine,,59,2009,2012,KC,NWT,,,4,LB,,,,,
BEL048855,Kevin Belcher,Kevin,Kevin,Belcher,,,,BEL048855,,BelcKe20,,,,32004245-4c04-8855-7788-794a147a2fd8,1961-02-23,OL,C,,,75,266,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qxnwybwcuq26l8qxyg2e",Texas-El Paso,,0,1983,1984,NYG,ACT,,,2,,,1983,6,153,NYG
BEL054855,Kevin Belcher,Kevin,Kevin,Belcher,,,,BEL054855,,BelcKe21,,,,32004245-4c05-4855-be20-4daf2ccd4bb3,1961-11-09,OL,OT,,,77,280,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fldntefvumhu9nr1a71h",Wisconsin,,0,1985,1987,DEN,ACT,,,2,,,1985,7,186,LV
00-0001011,Chuck Belin,Chuck,Charles,Belin,,,,BEL126208,,BeliCh20,,,7561,32004245-4c12-6208-89cb-b080ac5e0bdf,1970-10-27,OL,G,,,74,305,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e96jnsfu6r8vp24odizn",Wisconsin,,71,1993,1996,LA,ACT,,,4,,,1993,5,127,LA
BEL130280,Rocky Belk,Rocky,Anthony,Belk,,,,BEL130280,,BelkRo20,,,,32004245-4c13-0280-9154-bc5be5bf5259,1960-06-20,WR,WR,,,72,187,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lqyhxbru7cclrz448lhf",Miami,,0,1983,1983,CLE,ACT,,,0,,,1983,7,176,CLE
BEL146565,Veno Belk,Veno,Veno,Belk,,,,BEL146565,,BelkVe20,,,,32004245-4c14-6565-a60c-837d89605581,1963-03-07,TE,TE,,,75,233,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fdm2vsxbknbgwr8owery",Michigan State,,0,1987,1987,BUF,ACT,,,1,,,,,,
BEL162850,Bill Belk,Bill,William,Belk,,,,BEL162850,,BelkBi20,,,,32004245-4c16-2850-d404-baca9dbc512b,1946-02-19,DL,DT,,,75,253,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jw2inz55kzybxuv4iaa6",Maryland Univ. (Eastern Shore),,0,1974,1974,SF,ACT,,,7,,,,,,
BEL179135,Albert Bell,Albert,Albert,Bell,,,,BEL179135,,BellAl20,,,,32004245-4c17-9135-10cb-3f1f24ff9b49,1964-04-23,WR,WR,,,72,170,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/quj2mdcsvq0xu9yrtezv",Alabama; Coffeyville CC,,0,1988,1988,GB,ACT,,,1,,,,,,
00-0001016,Anthony Bell,Anthony,Anthony,Bell,,,,BEL195420,,BellAn20,,,,32004245-4c19-5420-cb28-67af85f11913,1964-07-02,LB,MLB,,,75,231,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bu6taxp1zcyyjyp8991j",Michigan State,,0,1986,1992,LV,ACT,,,7,,,1986,1,5,LA
00-0001018,Billy Bell,Billy,Billy,Bell,,,,BEL211705,,BellBi21,,,,32004245-4c21-1705-86e5-70aa934d501d,1961-01-16,DB,DB,,,70,170,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/atvbrhyg4aktak4b5ejk",Lamar,,0,1989,1991,KC,CUT,,,2,,,,,,
00-0032062,Blake Bell,Blake,Blake,Bell,B.Bell,Blake,,BEL227990,42460,BellBl00,9550,3965,2514206,32004245-4c22-7990-64c5-8c2ffa5bd463,1991-08-07,TE,TE,TE,TE,78,252,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eqrmmjto8koqqc9j2kjj",Oklahoma,Big Twelve Conference,81,2015,2023,KC,ACT,ACT,Active,9,TE,A,2015,4,117,SF
BEL244275,Bobby Bell,Bobby,Bobby,Bell,,,,BEL244275,,BellBo21,,,,32004245-4c24-4275-b530-c06c8c4df425,1962-02-07,LB,LB,,,75,217,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m65e0hyitcgjsfbhgs2v",Missouri,,0,1984,1987,CHI,ACT,,,2,,,1984,4,91,NYJ
00-0033337,Brandon Bell,Brandon,Brandon,Bell,B.Bell,Brandon,,BEL246310,45216,BellBr01,50096,6012,3057972,32004245-4c24-6310-7ac1-9c375648785e,1995-01-09,LB,LB,,,73,230,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a3bcjd5biuujvwjmfv1a",Penn State,,51,2017,2018,CIN,ACT,CUT,,1,LB,,,,,
00-0025743,Brian Bell,Brian,Brian,Bell,,,,BEL252417,,,,,10973,32004245-4c25-2417-b45e-b8c7340f97cc,1984-04-04,TE,TE,,,74,238,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c8whxwxzsmzdj1armkw3",Kent State,,0,2007,2007,WAS,CUT,,,0,,,,,,
00-0028738,Byron Bell,Byron,Byron,Bell,B.Bell,Byron,,BEL256488,38207,BellBy00,6848,1146,14753,32004245-4c25-6488-cd36-5e821606880b,1989-01-17,OL,G,OL,G,77,320,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mdeyf3uftjfrhmcnzjoy",New Mexico,,74,2011,2018,GB,RES,RES,,8,G,,,,,
00-0001021,Coleman Bell,Coleman,Coleman,Bell,,,,BEL268702,,BellCo20,,,7795,32004245-4c26-8702-4bf1-047296875be7,1970-04-22,TE,TE,,,74,243,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eh8qj0zu3btodxa5phiz",Miami,,45,1994,1996,SEA,ACT,,,2,,,,,,
00-0037332,D'Anthony Bell,D'Anthony,D'Anthony,Bell,D.Bell,D'Anthony,,BEL269769,54915,BellDA03,111578,10680,4608386,32004245-4c26-9769-4c00-4395bf50c775,1996-10-17,DB,SAF,DB,SAFETY,73,211,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ckont3gxmlaebwbbkplr",University of West Florida,Gulf South Conference,,2022,2025,CAR,CUT,TRD,Waivers/No Rec.,4,S,A,,,,
00-0024652,Dalton Bell,Dalton,Dalton,Bell,,,,BAL000000,,,,,10974,32004241-4c00-0000-3308-92caed871c7c,1983-03-09,QB,QB,,,74,206,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cdymeemwaolvlssvwowr",West Texas State,,3,2007,2007,GB,CUT,,,0,,,,,,
00-0037257,David Bell,David,David,Bell,D.Bell,David,,BEL269820,54564,BellDa02,97989,10144,4570409,32004245-4c26-9820-eec2-961722ae3742,2000-12-14,WR,WR,,,73,212,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otv2kkn3lxonp9z43bdj",Purdue,Big Ten Conference,18,2022,2025,CLE,CUT,RET,R/Retired,4,WR,A,2022,3,99,CLE
00-0026359,Demetress Bell,Demetrius,Demetrius,Bell,,,,BEL269922,33300,BellDe20,4533,3839,11453,32004245-4c26-9922-a70e-733eae37cac4,1984-05-03,OL,OT,,,77,311,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/orfggvsbduchpwaapodg",Northwestern State (LA),,77,2008,2012,PHI,ACT,,,5,T,,2008,7,219,BUF
BEL309415,Eddie Bell,Eddie,Edward,Bell,,,,BEL309415,,,,,,32004245-4c30-9415-2c62-429e8f54e2ce,1946-09-13,WR,WR,,,70,160,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ldpytabrum0gsu0xostl",Idaho State; Compton Community College,,0,1974,1976,LAC,ACT,,,7,,,,,,
00-0001024,Geno Bell,Geno,Geno,Bell,,,,BEL321307,23721,,,,,32004245-4c32-1307-dfa3-f7b7d9e40813,1975-06-03,DL,DT,,,75,290,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voo7df7j40m7qmqwm8r0",Arkansas,,70,1998,2000,CLE,RES,,,1,,,,,,
BEL325700,Jerry Bell,Jerry,Gerald,Bell,,,,BEL325700,,BellJe00,,,,32004245-4c32-5700-2f2d-683d5069e46f,1959-03-07,TE,TE,,,77,230,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kclerudd80h0gwovsdkh",Arizona State,,82,1982,1986,TB,ACT,,,5,,,1982,3,74,TB
BEL341985,Gordon Bell,Gordon,Gordon,Bell,,,,BEL341985,,BellGo00,,,,32004245-4c34-1985-a0a4-c503527cbf1f,1953-12-25,RB,RB,,,69,180,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o4gyhralhefotymeyz9c",Michigan,,0,1976,1978,LA,ACT,,,3,,,1976,4,104,NYG
00-0037437,Greg Bell,Greg,Greg,Bell,G.Bell,Greg,,BEL354198,55022,BellGr01,83716,10586,4361159,32004245-4c35-4198-8949-6e09713e2d96,1998-06-16,RB,RB,RB,RB,72,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwgknv82lzyx06iotxmw",San Diego State,Mountain West Conference,,2022,2023,PIT,CUT,CUT,Practice Squad,2,,,,,,
BEL358270,Greg Bell,Greg,Gregory,Bell,,,,BEL358270,,BellGr00,,,,32004245-4c35-8270-bbbb-c1d125431795,1962-08-01,RB,RB,,,70,210,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i19vbfsodayvdrqt5b1p",Notre Dame,,0,1984,1990,LV,ACT,,,7,,,1984,1,26,BUF
BEL366412,Nick Bell,Nick,H.,Bell,,,,BEL366412,,BellNi00,,,6763,32004245-4c36-6412-3b0b-b3455b6ca92f,1968-08-19,RB,RB,,,74,250,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rsd88gxlufsy6wigkbz0",Iowa,,0,1991,1993,LV,ACT,,,3,,,1991,2,43,LV
00-0022875,Jacob Bell,Jacob,Jacob,Bell,,,,BEL376590,29091,BellJa20,1859,6815,5663,32004245-4c37-6590-cbe6-d9a879e5abc1,1981-03-02,OL,G,,,77,304,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ifzr7fn2011wj3fjsf74",Miami (Ohio),,63,2004,2011,LA,RES,,,8,G,,2004,5,138,TEN
00-0039420,Jaheim Bell,Jaheim,Jaheim,Bell,J.Bell,Jaheim,,BEL377608,57351,BellJa00,124225,11839,4429262,32004245-4c37-7608-e6e1-a3f4f5be30e6,2001-06-14,TE,TE,TE,TE,74,241,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wm88pq0ncxo2wuktwqni",Florida State; South Carolina,Atlantic Coast Conference,,2024,2025,PIT,DEV,RES,Reserve/Future,2,TE,A,2024,7,231,NE
00-0001027,Shonn Bell,Shonn,Jamara,Bell,,,,BEL378626,,BellSh20,,,2024,32004245-4c37-8626-53b7-b5c708d0ee90,1974-10-25,TE,TE,,,77,257,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/os7q0frimonkhvtjqelj",Clinch Valley,,82,1999,1999,SF,RES,,,1,,,,,,
00-0026244,Beau Bell,Beau,James,Bell,,,,BEL201526,33185,BellBe99,4418,,11338,32004245-4c20-1526-b282-951a5efcfa02,1986-05-26,LB,LB,,,73,250,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mdbonqaoyhv6gyfhkll5",UNLV,,58,2008,2008,CLE,RES,,,0,,,2008,4,104,CLE
00-0020110,Jason Bell,Jason,Jason,Bell,,,,BEL380661,,BellJa21,,,2806,32004245-4c38-0661-1a15-d6a7ca2129a6,1978-04-01,DB,DB,,,72,196,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ste3lgzb5moxvmt00wr2",UCLA,,33,2001,2006,NYG,ACT,,,6,,,,,,
00-0001030,Jimmie Bell,Jimmie,Jimmie,Bell,,,,BEL386768,,,,,,32004245-4c38-6768-4b3f-28aed8b56d06,1973-11-20,DL,DE,,,77,285,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pds4n46s79qhwacxd92h",Ohio State,,90,1999,1999,LAC,RES,,,1,,,,,,
00-0027218,Joique Bell,Joique,Joique,Bell,,Joique,Jr.,BEL389385,35725,BellJo01,5797,1084,13536,32004245-4c38-9385-9754-26591c306a4f,1986-08-04,RB,RB,RB,RB,71,231,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mpibe74w5hnraxk823vf",Wayne State,,44,2010,2016,DET,ACT,ACT,,6,HB,,,,,
BEL390840,Joe Bell,Joe,Joseph,Bell,,,,BEL390840,,BellJo20,,,,32004245-4c39-0840-916e-559446901bb0,1956-04-20,DL,DE,,,75,250,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fw3rmwrigtcf0s7fysem",Norfolk State,,0,1979,1979,LV,ACT,,,0,,,,,,
00-0026057,Josh Bell,Josh,Joshua,Bell,,,,BEL394911,,BellJo21,,,11615,32004245-4c39-4911-f49c-58f9af42dd9f,1985-01-08,DB,DB,,,71,177,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mlszgwavcmyc9lchg8yk",Baylor,,0,2008,2010,GB,RES,,,3,,,,,,
00-0026579,Kahlil Bell,Kahlil,Kahlil,Bell,,,,BEL396946,,BellKa00,5243,2638,12488,32004245-4c39-6946-fa9e-4165e52871e9,1986-12-10,RB,RB,,,71,219,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x0c7p0hdp4ns5afqoz1x",UCLA,,22,2009,2013,GB,ACT,,,5,HB,,,,,
00-0020317,Kendrell Bell,Kendrell,Kendrell,Bell,,,,BEL415267,26257,BellKe20,809,,2587,32004245-4c41-5267-9ebb-05a852da6da6,1980-07-02,LB,OLB,,,73,245,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxzzsfqffovspidmvrzi",Georgia; Middle Georgia College,,99,2001,2007,KC,ACT,,,7,,,2001,2,39,PIT
BEL423410,Ken Bell,Ken,Kenneth,Bell,,,,BEL423410,,BellKe01,,,,32004245-4c42-3410-45ff-223b803f4956,1964-11-16,RB,RB,,,70,190,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uakaqaijqcnngggjpvom",Boston College,,0,1986,1989,DEN,ACT,,,4,,,,,,
00-0032113,Kenny Bell,Kenny,Kenny,Bell,,Kenny,,BEL431552,42505,BellKe02,9595,4010,2514150,32004245-4c43-1552-33bc-26093fde0efd,1992-02-25,WR,WR,,,73,188,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vmkcd54gr9ocwgjcatjy",Nebraska,,0,2015,2017,BAL,DEV,CUT,,2,,,2015,5,162,TB
00-0001034,Kerwin Bell,Kerwin,Kerwin,Bell,,,,BEL439695,,BellKe00,,,8059,32004245-4c43-9695-f942-ddfbd40233eb,1965-06-15,QB,QB,,,75,210,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kcjxovs2imdqohzyqky4",Florida,,12,1988,1997,IND,ACT,,,3,,,1988,7,180,MIA
